,PCA,Neighbors,Weights,P Integer,Mean CV Score,STD CV Score,Execution Time
367,10,13,uniform,2,0.7732958897115139,0.418699601942481,139.11400389671326
368,4,99,distance,1,0.7789124329844268,0.41497934253009217,96.74300360679626
369,19,177,uniform,1,0.7406178197600204,0.4382956363163274,207.4449963569641
370,11,139,distance,1,0.7600204237937197,0.427070695798874,147.4450011253357
371,6,155,distance,1,0.7694664283890733,0.42117436290832855,109.41600012779236
372,9,123,distance,1,0.7661475619096247,0.42327942932484025,134.18099570274353
373,1,55,uniform,2,0.5565483788613735,0.49679198951689085,76.027996301651
374,20,49,distance,1,0.7658922644881286,0.42343984659615475,214.78500199317932
375,None,31,uniform,2,0.7753382690834822,0.41735936263382417,252.32599663734436
376,15,163,distance,1,0.756190962471279,0.4293788429208404,177.45899534225464
377,20,115,uniform,2,0.7523615011488384,0.43164067549051127,221.96999979019165
378,2,103,distance,1,0.6321164156242022,0.4822294606539641,80.5520007610321
379,2,109,distance,2,0.6285422517232576,0.48319446346363976,80.00499629974365
380,7,51,distance,1,0.7789124329844268,0.41497934253009217,117.14700388908386
381,12,69,distance,1,0.7689558335460812,0.4215006045090952,153.9059956073761
382,7,101,uniform,2,0.7584886392647434,0.427999560012696,116.94699621200562
383,4,45,uniform,2,0.7776359458769466,0.41583444008044007,96.51800012588501
384,7,169,distance,1,0.7628286954301762,0.42534818309059663,118.38400030136108
385,10,113,uniform,1,0.755935665049783,0.42953106448256484,141.50700426101685
386,21,171,distance,2,0.7526167985703345,0.43149131286744935,223.13100218772888
387,11,133,distance,1,0.7587439366862395,0.42784527019485363,149.62399983406067
388,14,191,distance,1,0.7518509063058463,0.4319387931095375,169.51599979400635
389,17,59,distance,2,0.7732958897115139,0.41869960194248096,192.7040033340454
390,10,93,distance,1,0.7689558335460812,0.4215006045090952,139.97800040245056
391,10,41,uniform,1,0.7806995149348992,0.41377262151489963,140.1960039138794
392,7,47,distance,2,0.7763594587694664,0.4166838724364642,118.10499954223633
393,7,75,uniform,2,0.7674240490171049,0.42247411519204,118.23899984359741
394,1,131,distance,1,0.5037018126116927,0.49998629639559916,77.08599519729614
395,1,105,uniform,2,0.5624202195557825,0.49608841569886303,76.3520016670227
396,17,121,uniform,1,0.7505744191983661,0.4326805524210691,191.82800388336182
397,18,187,uniform,2,0.7370436558590758,0.44023891833521944,200.5029957294464
398,1,145,uniform,1,0.565739086035231,0.4956595329127167,77.10300374031067
399,7,109,distance,1,0.7653816696451365,0.4237600375405397,116.7650032043457
400,3,31,uniform,2,0.6594332397242788,0.473899822822314,86.80600047111511
401,21,85,uniform,1,0.7523615011488384,0.43164067549051127,221.95400404930115
402,7,67,distance,1,0.7745723768189942,0.4178636259450783,117.25900435447693
403,19,21,distance,2,0.7784018381414348,0.4153220636078348,209.87699913978577
404,22,113,distance,1,0.7567015573142711,0.4290737820846527,227.90399980545044
405,15,11,uniform,1,0.7674240490171049,0.42247411519204,177.1220006942749
406,14,81,distance,2,0.7671687515956089,0.422635609208268,172.50700306892395
407,11,169,distance,2,0.7551697727852948,0.4299864963655266,147.14099884033203
408,13,73,distance,1,0.7638498851161604,0.42471547902588747,163.87799620628357
409,1,103,distance,2,0.5026806229257085,0.4999928142090946,76.61400079727173
410,16,57,distance,1,0.7717641051825377,0.41969545045703627,185.78599977493286
411,7,143,uniform,1,0.755425070206791,0.42983489098705785,117.72600412368774
412,16,49,uniform,1,0.7684452387030891,0.4218259757502394,184.670996427536
413,20,175,uniform,2,0.7395966300740362,0.4388547081405934,219.6889991760254
414,4,11,distance,1,0.774317079397498,0.41803126671437724,94.73999691009521
415,17,157,uniform,1,0.7426601991319888,0.43716819161190534,190.03300166130066
416,5,47,uniform,2,0.7732958897115139,0.41869960194248096,103.21300077438354
417,14,87,uniform,1,0.7533826908348226,0.43104200721658753,169.26799988746643
418,18,173,uniform,2,0.73806484554506,0.43968753600210997,204.19699883460999
419,7,73,distance,1,0.773806484554506,0.41836587936386865,118.86099982261658
420,12,181,uniform,2,0.73806484554506,0.43968753600210997,157.70899963378906
421,1,113,distance,2,0.5034465151901966,0.49998812139194243,78.09899830818176
422,16,119,distance,1,0.7597651263722236,0.427226028140635,183.83899903297424
423,14,75,uniform,1,0.7572121521572632,0.42876789616601296,168.9490041732788
424,1,133,uniform,2,0.5670155731427112,0.49548855986425555,77.12399578094482
425,8,83,distance,2,0.7727852948685219,0.41903243657680445,125.24799919128418
426,7,119,distance,1,0.7661475619096247,0.42327942932484025,118.93400025367737
427,17,61,distance,2,0.7707429154965535,0.4203549377709581,191.92099952697754
428,18,165,uniform,2,0.7413837120245086,0.43787430110622977,203.25899934768677
429,3,31,uniform,1,0.6614756190962471,0.4732078025957346,86.78799629211426
430,8,71,uniform,2,0.7712535103395456,0.420025633894497,125.19099569320679
431,11,13,uniform,1,0.7804442175134031,0.41394569796447345,146.61000084877014
432,17,65,distance,2,0.7712535103395456,0.420025633894497,191.40100288391113
433,13,75,distance,2,0.7684452387030891,0.4218259757502394,162.61600399017334
434,18,89,distance,2,0.7694664283890733,0.42117436290832855,199.1289987564087
435,13,143,distance,2,0.7584886392647434,0.427999560012696,162.96099638938904
436,8,155,uniform,1,0.7505744191983661,0.4326805524210691,124.07200384140015
437,13,37,distance,1,0.7789124329844268,0.41497934253009217,163.1650037765503
438,22,179,distance,1,0.7515956088843503,0.4320875485247325,230.28599953651428
439,7,171,uniform,2,0.749808526933878,0.43312319248814873,125.02899932861328
440,20,147,uniform,2,0.7462343630329333,0.4351650703603927,220.52900433540344
441,8,55,uniform,2,0.774317079397498,0.41803126671437724,129.12200379371643
442,11,119,distance,1,0.7592545315292315,0.4275360661763621,147.86600279808044
443,1,27,distance,1,0.49451110543783505,0.4999698711287366,77.95400142669678
444,3,39,distance,1,0.6589226448812867,0.47407129521195057,95.3679986000061
445,11,119,uniform,2,0.7518509063058463,0.4319387931095375,146.93000149726868
446,5,69,distance,2,0.7758488639264743,0.4170220668867218,102.70000338554382
447,13,181,uniform,2,0.7395966300740362,0.4388547081405934,165.2839994430542
448,21,197,uniform,1,0.7347459790656115,0.4414683740796474,222.21700358390808
449,11,61,distance,1,0.7704876180750574,0.42051926051975536,146.4740002155304
450,9,173,distance,1,0.7610416134797039,0.4264472722763189,137.3349997997284
451,16,63,distance,2,0.7722747000255298,0.41936438538102855,185.9049973487854
452,3,193,uniform,2,0.6533061016083738,0.47591726088643077,87.31599855422974
453,23,55,uniform,1,0.7589992341077355,0.4276907723245925,236.96799993515015
454,None,159,uniform,2,0.7403625223385244,0.438435694093287,253.59700059890747
455,23,161,distance,2,0.7536379882563186,0.4308918320336179,238.01100039482117
456,18,65,distance,1,0.7630839928516722,0.425190325272367,209.90899801254272
457,15,69,uniform,2,0.7638498851161604,0.42471547902588747,177.12099647521973
458,11,199,distance,2,0.7515956088843503,0.4320875485247325,148.82399773597717
459,8,111,distance,1,0.7653816696451365,0.4237600375405397,126.4989960193634
460,None,101,distance,2,0.7638498851161604,0.42471547902588747,262.5409996509552
461,11,153,uniform,2,0.7452131733469491,0.43574132190683856,147.48499703407288
462,20,117,distance,1,0.756446259892775,0.4292264155279906,215.75099968910217
463,16,81,uniform,1,0.7572121521572632,0.42876789616601296,188.04999828338623
464,19,121,uniform,2,0.7490426346693898,0.4335640277017096,206.4009985923767
465,19,191,distance,1,0.7487873372478938,0.4337105726462093,212.6520004272461
466,22,1,distance,2,0.7176410518253765,0.45014705659411325,231.52399969100952
467,5,143,uniform,2,0.7567015573142711,0.4290737820846527,102.88400363922119
468,8,153,distance,1,0.7633392902731683,0.4250322554800095,131.21700382232666
469,13,99,distance,1,0.761807505744192,0.42597749933066287,161.8959994316101
470,2,63,distance,1,0.6201174368138882,0.4853573955069208,86.96700096130371
471,5,91,distance,2,0.7745723768189942,0.4178636259450783,103.58099842071533
472,20,141,distance,1,0.7521062037273424,0.4317898355012399,219.0350000858307
473,18,33,uniform,1,0.7745723768189942,0.4178636259450783,206.1589961051941
474,17,9,distance,2,0.7702323206535614,0.4206833641519364,197.70400166511536
475,4,149,uniform,1,0.7687005361245851,0.42166339879856835,95.1809995174408
476,13,47,distance,2,0.7801889200919071,0.4141185446918925,163.78199934959412
477,9,5,distance,1,0.7528720959918305,0.4313417474215758,131.1410038471222
478,13,167,distance,1,0.756190962471279,0.4293788429208404,162.67000007629395
479,17,137,distance,2,0.7551697727852948,0.4299864963655266,193.37200117111206
480,6,29,uniform,2,0.7768700536124585,0.41634477709301737,110.61699557304382
481,18,155,distance,1,0.750063824355374,0.43297584661129157,199.23999786376953
482,15,25,uniform,1,0.7750829716619863,0.41752767417455205,179.28999996185303
483,3,199,distance,2,0.6627521062037274,0.47277029509715457,87.66099977493286
484,7,57,distance,2,0.7758488639264743,0.4170220668867218,117.6509964466095
485,7,63,uniform,2,0.7676793464386009,0.4223124050868071,117.27700018882751
486,12,95,uniform,1,0.7546591779423028,0.4302890924596516,162.40500020980835
487,23,189,uniform,2,0.7344906816441154,0.4416040310301505,248.37199592590332
488,8,173,distance,1,0.7623181005871841,0.4256632637476859,126.87899518013
489,23,139,uniform,1,0.743936686239469,0.43645720650082853,242.04999566078186
490,4,195,uniform,2,0.7600204237937197,0.427070695798874,97.92200326919556
491,12,199,uniform,1,0.7375542507020679,0.4399636098285619,157.46000003814697
492,11,121,uniform,2,0.7521062037273424,0.4317898355012399,148.77799725532532
493,9,165,uniform,2,0.7480214449834056,0.43414900993592453,134.992999792099
494,9,95,distance,1,0.767934643860097,0.42215047864424243,134.73800373077393
495,8,173,uniform,2,0.7485320398263977,0.43385691786547537,126.54800057411194
496,18,183,distance,2,0.7518509063058463,0.4319387931095375,200.15300345420837
497,5,63,distance,2,0.7776359458769466,0.41583444008044007,102.41499638557434
498,11,43,distance,2,0.7789124329844268,0.41497934253009217,148.38800024986267
499,None,161,distance,2,0.7536379882563186,0.4308918320336179,255.30200338363647
500,13,193,distance,1,0.755935665049783,0.4295310644825648,162.93400120735168
501,5,47,distance,2,0.7794230278274189,0.41463570941219896,101.99200010299683
502,21,61,distance,2,0.7704876180750574,0.42051926051975536,226.54100394248962
503,None,75,distance,2,0.7661475619096247,0.4232794293248403,256.7490041255951
504,18,61,distance,2,0.7699770232320654,0.4208472489238261,200.99399638175964
505,None,89,distance,1,0.7689558335460812,0.4215006045090952,254.06200075149536
506,16,17,uniform,1,0.7725299974470258,0.41919852157602383,185.39900398254395
507,14,125,uniform,1,0.7495532295123819,0.4332703378260972,170.40100026130676
508,18,135,uniform,2,0.743936686239469,0.43645720650082853,199.89400339126587
509,10,109,uniform,2,0.7556803676282869,0.4296830804319203,140.83900046348572
510,10,119,uniform,1,0.7572121521572632,0.428767896166013,140.6200008392334
511,5,17,uniform,2,0.779933622670411,0.41429116198468435,103.46900343894958
512,14,159,distance,1,0.7528720959918305,0.4313417474215758,171.60499906539917
513,17,137,uniform,2,0.7457237681899412,0.4354535908068,191.91999650001526
514,8,27,distance,1,0.7840183814143478,0.41150159054221663,125.21999955177307
515,8,45,uniform,2,0.7755935665049783,0.4171908269617947,126.47199988365173
516,5,171,uniform,1,0.750063824355374,0.43297584661129157,101.29699611663818
517,23,23,uniform,2,0.7763594587694664,0.4166838724364642,245.58799648284912
518,7,161,distance,1,0.7638498851161604,0.4247154790258874,117.07200264930725
519,21,9,uniform,1,0.762062803165688,0.42582048705639075,226.23900246620178
520,6,185,uniform,1,0.750063824355374,0.43297584661129157,113.40400004386902
521,8,69,distance,2,0.7784018381414348,0.4153220636078348,126.35400009155273
522,9,55,uniform,1,0.7730405922900179,0.41886613012025237,131.3599979877472
523,12,173,distance,1,0.7551697727852948,0.4299864963655266,155.73400020599365
524,9,73,uniform,2,0.7699770232320654,0.4208472489238261,131.97399973869324
525,5,159,distance,2,0.7697217258105693,0.42101091509100813,104.6919994354248
526,19,29,uniform,2,0.7755935665049783,0.4171908269617947,210.47700333595276
527,12,71,distance,2,0.7702323206535614,0.4206833641519364,157.92200446128845
528,22,21,distance,1,0.7702323206535614,0.4206833641519364,229.5209994316101
529,6,25,distance,2,0.7794230278274189,0.41463570941219896,109.5380003452301
530,5,175,uniform,2,0.7536379882563186,0.43089183203361786,101.52699637413025
531,1,139,uniform,1,0.5665049782997191,0.495557350728807,77.36899590492249
532,15,155,uniform,1,0.743681388817973,0.43659979471335514,176.27599930763245
533,1,191,distance,2,0.505488894562165,0.4999698711287366,77.45700335502625
534,1,77,uniform,1,0.5639520040847588,0.4958932759914607,77.21899628639221
535,19,89,uniform,1,0.7503191217768701,0.43282829999071976,210.9170036315918
536,15,45,uniform,2,0.7748276742404901,0.4176957618549212,176.8070034980774
537,3,99,uniform,2,0.6612203216747511,0.47329484243871683,87.38700366020203
538,18,87,uniform,1,0.7518509063058463,0.4319387931095375,198.26299929618835
539,4,173,distance,1,0.7750829716619863,0.41752767417455205,94.40499949455261
540,18,19,distance,2,0.77355118713301,0.4185328517788311,200.50800108909607
541,6,67,uniform,1,0.7687005361245851,0.42166339879856835,109.47399687767029
542,12,115,uniform,1,0.7536379882563186,0.4308918320336179,154.72999668121338
543,5,99,uniform,1,0.7656369670666326,0.42360004925358624,103.26300430297852
544,23,129,uniform,1,0.7447025785039572,0.43602826522315585,235.58699989318848
545,16,15,uniform,1,0.7709982129180495,0.4201903956484768,184.54799962043762
546,2,185,distance,1,0.6293081439877457,0.4829900660453012,80.57900023460388
547,4,107,distance,2,0.7771253510339545,0.4161748908984148,96.39199995994568
548,14,35,uniform,1,0.7781465407199387,0.41549308283716524,170.9220039844513
549,12,169,uniform,2,0.7398519274955323,0.4387152298207551,155.64999842643738
550,8,107,uniform,1,0.7584886392647434,0.427999560012696,126.54500031471252
551,23,109,distance,1,0.7612969109011999,0.42629089170833845,242.14599704742432
552,None,57,distance,2,0.7717641051825377,0.4196954504570363,251.75599670410156
553,20,105,distance,2,0.7633392902731683,0.4250322554800095,217.50800013542175
554,2,149,uniform,1,0.6275210620372734,0.48346497157176327,80.0340027809143
555,2,5,distance,2,0.5876946642838907,0.49224957679629927,79.76100015640259
556,18,19,uniform,2,0.7720194026040337,0.4195300282541699,198.96399664878845
557,18,129,uniform,2,0.7462343630329333,0.4351650703603927,201.55300092697144
558,4,157,uniform,1,0.7646157773806485,0.4242387186021982,94.06100416183472
559,23,9,distance,1,0.7658922644881286,0.42343984659615475,240.13500261306763
560,20,149,distance,1,0.7513403114628542,0.43223610195558104,220.31500053405762
561,8,183,uniform,1,0.7457237681899412,0.4354535908068,127.82200336456299
562,8,61,uniform,1,0.7745723768189942,0.4178636259450783,124.5829963684082
563,10,85,distance,1,0.7699770232320654,0.420847248923826,139.11400318145752
564,20,13,uniform,1,0.7702323206535614,0.4206833641519364,216.9759976863861
565,3,163,uniform,2,0.6558590758233341,0.47508730616960937,87.02899956703186
566,None,111,uniform,2,0.7526167985703345,0.43149131286744935,257.30000042915344
567,18,155,uniform,2,0.7447025785039572,0.43602826522315585,201.46000337600708
568,18,145,distance,2,0.7536379882563186,0.43089183203361786,202.9319965839386
569,14,83,uniform,2,0.761807505744192,0.42597749933066287,169.08099722862244
570,9,127,uniform,2,0.7533826908348226,0.43104200721658753,133.83999943733215
571,23,157,distance,2,0.7536379882563186,0.43089183203361786,239.84899616241455
572,22,133,uniform,1,0.7459790656114373,0.4353094293498869,234.08999943733215
573,11,123,uniform,2,0.7518509063058463,0.4319387931095375,147.35200381278992
