PC,Criterion,Max Depth,Estimators,Mean CV Score,STD CV Score,Execution Time
None,gini,7,181,0.791417429,0.015172556,9.41300106
None,gini,7,79,0.786566255,0.013567992,4.161998987
None,entropy,20,77,0.794479305,0.01575038,10.02699995
None,gini,32,137,0.790651146,0.015569653,10.84799719
None,gini,20,119,0.791926982,0.015946574,8.49099803
None,entropy,22,54,0.79166797,0.020864648,6.593999863
None,gini,21,93,0.791925678,0.017069223,6.614003181
None,entropy,5,19,0.776863906,0.0157885,1.50900197
None,gini,9,54,0.794482563,0.011606752,4.017958641
None,entropy,37,68,0.793969101,0.013440964,8.277000904
None,gini,19,192,0.793458245,0.015717477,13.69600391
None,gini,8,183,0.79422518,0.01570359,10.35799527
None,entropy,27,173,0.795244285,0.017442453,21.09299994
None,entropy,19,120,0.791671554,0.016280189,14.73799753
None,entropy,11,104,0.794481912,0.01274245,11.99599957
None,gini,39,112,0.791163304,0.014741399,7.921000481
None,entropy,18,135,0.794733756,0.01597573,16.2779994
None,entropy,23,189,0.792180455,0.01677531,22.60600257
None,gini,10,67,0.793456616,0.023141438,4.318002224
None,gini,31,148,0.789882907,0.016700859,10.46000051
None,gini,17,75,0.792437186,0.014976614,5.348999023
None,entropy,37,198,0.79167025,0.01684896,23.67399645
None,gini,23,16,0.78350503,0.012973104,1.232002735
None,gini,35,93,0.79677783,0.014407355,6.541996241
None,gini,16,18,0.790396695,0.015061946,1.366999149
None,gini,25,194,0.789117601,0.019073989,14.76400065
None,entropy,18,99,0.787586011,0.012884124,11.93400049
None,gini,24,15,0.787333842,0.013858919,1.151000261
None,entropy,25,46,0.789369119,0.021755656,5.626997709
None,entropy,16,20,0.791161675,0.01617924,2.487997532
None,entropy,34,191,0.792181432,0.017799403,23.3340013
None,entropy,17,155,0.794223877,0.015635577,20.67700267
None,entropy,8,49,0.792181432,0.017394395,4.972998857
None,entropy,32,126,0.793204447,0.013881756,16.56899738
None,entropy,22,179,0.796008614,0.0189095,21.44200015
None,entropy,30,175,0.795756444,0.013989667,21.58700156
None,gini,36,50,0.786053119,0.020408894,3.601998806
None,gini,21,176,0.790650494,0.012801123,13.64899993
None,gini,36,139,0.792694242,0.015165576,9.951999664
None,entropy,12,163,0.791417429,0.016050192,19.14799857
None,gini,23,50,0.792181432,0.01865692,3.591000319
None,gini,36,199,0.792690659,0.015002136,14.33100009
None,entropy,17,156,0.789883559,0.014320438,19.82899666
None,gini,26,13,0.774049965,0.02215193,1.015999556
None,gini,27,11,0.774308651,0.017106543,0.887999058
None,entropy,6,114,0.787077111,0.013273844,9.632003546
None,entropy,35,87,0.792945435,0.019842725,10.57200098
None,entropy,39,18,0.789116624,0.020580951,2.297998428
None,entropy,28,131,0.794478979,0.01658645,16.89100361
None,entropy,13,177,0.794478979,0.017532429,21.24599671
None,gini,27,61,0.788863476,0.015423723,4.392000437
None,gini,28,25,0.784776957,0.01707462,2.248998404
None,entropy,33,16,0.784269033,0.015032202,2.037003279
None,entropy,34,197,0.796776527,0.018678135,23.67399955
None,entropy,30,52,0.789369445,0.019565656,6.867999554
None,entropy,38,134,0.793714651,0.012832608,16.54399943
None,gini,9,53,0.792691962,0.015910704,3.260995865
None,gini,8,176,0.791415148,0.018506541,9.885000944
None,gini,17,42,0.794226158,0.016911856,3.091000319
None,entropy,14,15,0.78427164,0.008669716,1.89499855
None,gini,10,44,0.795245914,0.015750333,2.867003918
None,gini,29,105,0.787584708,0.017210157,7.506002188
None,gini,26,152,0.79039474,0.017124862,10.93499875
None,gini,25,163,0.792439792,0.011771656,11.67999983
None,gini,12,162,0.79243686,0.018343154,11.51499915
None,gini,29,18,0.787075807,0.011107711,1.357996702
None,gini,37,57,0.790394414,0.016009602,4.395995617
None,entropy,6,14,0.783248625,0.01454547,1.334999323
None,entropy,25,105,0.794221271,0.019049127,12.65199971
None,gini,29,141,0.789118904,0.017735866,10.01099944
None,gini,20,111,0.794480934,0.013403083,7.853003025
None,gini,37,27,0.785288464,0.018779868,2.029999733
None,gini,28,132,0.791416126,0.017352531,11.26699758
None,entropy,28,39,0.790903967,0.016142967,4.765999079
None,gini,35,104,0.790396695,0.012370627,7.349998951
None,entropy,7,43,0.792696197,0.015519796,4.064002752
None,entropy,9,185,0.798565173,0.016743093,20.81399632
None,entropy,30,149,0.792183061,0.014400667,18.25499654
None,entropy,7,134,0.791417429,0.015086309,12.42700267
None,entropy,37,54,0.78860642,0.017465243,6.516999483
None,entropy,8,13,0.789116298,0.0218561,1.384000301
None,entropy,37,101,0.791672531,0.01654645,12.30099797
None,gini,12,84,0.791414497,0.015759626,5.813002825
None,gini,22,109,0.790395392,0.01997509,7.831997395
None,entropy,9,48,0.793714651,0.019827998,5.161997318
None,gini,6,185,0.790396695,0.016240686,9.505002737
None,entropy,12,58,0.792947064,0.016649467,6.960998058
None,entropy,12,12,0.780690437,0.022120211,1.634001255
None,gini,39,60,0.792182084,0.015918312,4.305001259
None,entropy,27,145,0.793969753,0.015394733,17.97400284
None,gini,7,168,0.790139638,0.019537854,8.817997217
None,gini,26,90,0.792182409,0.016395215,7.099996567
None,entropy,33,43,0.787840788,0.016500934,5.224003077
None,gini,20,172,0.788605442,0.017588829,12.21299672
None,gini,36,14,0.777879753,0.025323956,1.095000505
None,entropy,23,140,0.795753838,0.015899098,16.88699937
None,entropy,31,189,0.789629108,0.014682683,23.08100295
None,gini,18,53,0.788352621,0.014303536,3.80399847
None,entropy,13,35,0.785796388,0.019373338,4.227999449
None,gini,36,32,0.781202922,0.016148408,2.575999737
None,gini,9,162,0.794224203,0.019816092,10.68600225
None,gini,11,123,0.792437186,0.014909675,8.16599822
None,gini,7,47,0.789373681,0.016884394,2.498998404
None,entropy,32,52,0.786821357,0.012797282,6.342999935
None,entropy,21,26,0.792438815,0.013300051,3.167998075
None,gini,24,102,0.785289441,0.015832371,7.259997368
None,gini,19,199,0.793460852,0.013992113,14.52600288
None,gini,13,165,0.790650494,0.017505686,12.1589973
None,gini,33,10,0.778649621,0.017636793,0.797999382
None,entropy,27,93,0.792436534,0.017286557,11.22199893
None,entropy,20,98,0.793715628,0.013436238,11.99402046
None,gini,15,25,0.791670902,0.018289157,1.869998693
None,entropy,31,188,0.79167025,0.016261433,23.04899955
None,entropy,26,33,0.792691636,0.019604509,4.048000097
None,gini,6,93,0.78682266,0.01506935,4.434998751
None,entropy,29,165,0.793713999,0.018315325,21.28896117
None,entropy,31,58,0.788096215,0.017727001,7.009996414
None,entropy,35,193,0.79524396,0.019135246,23.28800368
None,entropy,34,178,0.791413845,0.015456915,21.27099776
None,gini,26,56,0.791671228,0.01473246,4.001000404
None,gini,29,144,0.796265997,0.016334161,10.21800065
None,gini,11,178,0.791925678,0.019015826,11.84699988
None,gini,14,81,0.788604791,0.0196072,6.140000105
None,entropy,8,59,0.79065082,0.014690467,6.071001053
None,entropy,33,20,0.786819728,0.016996055,2.530999899
None,gini,9,134,0.793715954,0.017324455,8.107000351
None,entropy,39,48,0.793455313,0.019523123,5.837998629
None,entropy,17,90,0.796522076,0.020497471,11.35399652
None,gini,26,28,0.791416777,0.022847584,2.089999199
None,entropy,7,17,0.789120859,0.011428229,1.812002659
None,gini,30,81,0.78988421,0.01392031,5.792998552
None,gini,27,14,0.778650272,0.014780104,1.105003834
None,entropy,26,158,0.790903641,0.017221354,19.27000356
None,entropy,21,139,0.791159721,0.014727616,17.45399928
None,gini,18,168,0.786054748,0.013660565,11.87500286
None,gini,23,59,0.787077111,0.019573452,4.263999939
None,gini,6,13,0.779925457,0.017308634,0.711997509
None,gini,19,196,0.792437511,0.015337817,15.33999658
None,entropy,30,37,0.789122488,0.009327868,4.478003502
None,gini,31,68,0.789625199,0.020885589,4.86900115
None,entropy,7,81,0.791925678,0.014866918,7.932996988
None,gini,21,156,0.792948041,0.018859082,11.09500241
None,gini,36,122,0.797031955,0.016062646,8.753001213
None,gini,29,164,0.793203469,0.014826989,11.62599611
None,gini,8,106,0.789374332,0.017779161,6.023997068
None,gini,22,107,0.788353598,0.010960983,7.629998684
None,gini,19,117,0.792179803,0.017505285,8.454000235
None,entropy,12,113,0.793456616,0.018033234,14.80400014
None,entropy,28,174,0.791671554,0.016358517,21.13999867
None,entropy,35,194,0.794988532,0.019773713,23.89700055
None,gini,31,89,0.791417103,0.016251954,6.405003071
None,gini,10,30,0.786311153,0.018974342,2.007998466
None,entropy,9,21,0.786820379,0.017551203,2.858000755
None,gini,5,167,0.78401328,0.013379341,8.539002895
None,gini,13,33,0.786565929,0.014477397,2.381997108
None,gini,16,197,0.790392785,0.018357081,14.06898093
None,entropy,20,31,0.787842091,0.016871918,3.938002586
None,entropy,6,33,0.786820054,0.018917695,2.902001143
None,entropy,37,149,0.79473343,0.01768031,18.70200324
None,gini,17,78,0.790394089,0.016457202,5.566999197
None,entropy,33,185,0.790648539,0.017968837,22.24199724
None,gini,20,170,0.791162327,0.016819779,12.06399632
None,gini,14,197,0.790392785,0.021021683,13.85600305
None,gini,13,48,0.790906899,0.01664196,3.339000225
None,entropy,20,172,0.793711718,0.019005342,20.76399636
None,gini,14,190,0.787843394,0.012917495,13.24700356
None,gini,27,43,0.789117927,0.017262376,3.796003103
None,gini,9,169,0.789118904,0.017343825,10.33800101
None,gini,36,24,0.786051164,0.019230538,1.753002167
None,entropy,11,20,0.787078414,0.009605745,2.397999525
None,entropy,11,133,0.795244611,0.019212785,16.07200265
None,gini,6,39,0.790904619,0.018607275,1.912999153
None,gini,8,191,0.789630737,0.017348003,10.84900379
None,entropy,36,191,0.793969101,0.015402541,23.05800056
None,entropy,13,10,0.774056481,0.01225824,1.287997484
None,gini,30,55,0.789120207,0.015484672,3.94199729
None,gini,22,105,0.792948041,0.016160606,7.415000916
None,entropy,31,51,0.79167025,0.015974366,6.179002523
None,gini,30,126,0.796779133,0.014026088,8.995999098
None,entropy,16,192,0.792946412,0.017292025,23.40500307
None,gini,22,161,0.7934602,0.016777898,12.47900128
None,gini,31,140,0.794990161,0.017015042,9.926033974
None,entropy,32,164,0.791159395,0.017702614,19.83000064
None,entropy,13,180,0.794223551,0.018166858,21.27503133
None,gini,7,39,0.787844371,0.015828025,2.082998753
None,gini,7,59,0.790396695,0.014815336,3.171000004
None,entropy,28,117,0.790139638,0.015190753,14.20599961
None,entropy,36,118,0.79243686,0.01295307,14.47000313
None,entropy,20,178,0.792690984,0.016895232,21.68700123
None,entropy,39,193,0.792180129,0.017124489,26.54300404
None,gini,14,168,0.790139312,0.015554708,12.55699515
None,entropy,37,125,0.790647562,0.019875114,16.21999717
None,entropy,35,112,0.789883233,0.01454995,15.92699981
None,entropy,7,110,0.790394414,0.017127649,10.26699996
None,entropy,25,100,0.793963888,0.020475199,12.0090003
None,entropy,6,91,0.789119556,0.013563177,7.679999828
None,gini,37,163,0.790650494,0.017430987,12.27399921
None,entropy,27,25,0.786823312,0.011641594,3.064003229
None,gini,18,96,0.793713022,0.018025133,7.057996988
None,entropy,23,77,0.796007311,0.021039066,9.287003517
None,gini,14,179,0.790395392,0.0174185,12.5200007
None,gini,35,147,0.790651146,0.014821001,10.63200045
None,gini,27,180,0.788354576,0.01673112,13.18300033
None,entropy,39,50,0.785797365,0.01839731,6.080000639
None,entropy,18,83,0.791416777,0.012290495,10.64799976
None,entropy,20,149,0.791924701,0.017680792,18.82099724
None,gini,11,115,0.791162653,0.014143658,7.613999844
None,entropy,19,119,0.791668296,0.020191178,14.30099964
None,gini,33,71,0.789627805,0.01700402,5.158000469
None,gini,21,195,0.789373029,0.015488051,13.82400203
None,gini,24,177,0.788352295,0.01729461,12.66199899
None,entropy,29,43,0.790901035,0.018894413,5.6580019
None,entropy,10,24,0.793714325,0.022391921,2.754997969
None,entropy,20,115,0.794481586,0.012899202,13.86299992
None,entropy,32,183,0.797286405,0.015691506,22.16000128
None,entropy,5,102,0.788353598,0.014131766,7.610035419
None,gini,11,17,0.78783981,0.020168761,1.208999395
None,entropy,38,186,0.792946738,0.016339809,22.47500062
None,entropy,28,25,0.785286183,0.015919454,3.107000351
None,gini,37,103,0.791415474,0.018380258,7.365002155
None,entropy,26,57,0.789627479,0.018737923,7.51599884
None,gini,17,26,0.785286835,0.013521162,1.933997631
None,entropy,35,196,0.793968124,0.015053347,23.57900286
None,entropy,21,120,0.794989835,0.016898199,14.50999761
None,entropy,12,82,0.793458571,0.017515067,9.792999983
None,entropy,13,172,0.79243686,0.01703526,20.39900041
None,gini,15,89,0.790905596,0.017042345,6.27799654
None,gini,16,172,0.793202492,0.016914897,12.13199925
None,gini,15,101,0.789118578,0.013956744,7.16899991
None,entropy,21,188,0.79269131,0.013241102,22.53499913
None,gini,39,16,0.784521203,0.015539738,1.238003016
None,gini,27,22,0.789372377,0.019045695,1.766000509
None,gini,31,179,0.791672205,0.020068561,12.74000072
None,gini,25,92,0.789882581,0.020770384,6.509002447
None,entropy,35,115,0.792691962,0.014940606,13.89300156
None,entropy,11,69,0.794225506,0.016085853,9.764002085
None,gini,39,187,0.790906899,0.014510385,13.33199787
None,gini,38,73,0.796010895,0.017031471,6.200000286
None,entropy,15,108,0.792691962,0.016359212,12.89700198
None,entropy,21,53,0.792180455,0.018752803,6.476000309
None,entropy,39,192,0.795756119,0.01215049,22.91200328
None,entropy,14,123,0.791162327,0.013584261,14.80800295
None,gini,10,93,0.788863476,0.018914353,5.989995956
None,entropy,20,41,0.790394414,0.013686333,5.028999329
None,gini,19,139,0.792438163,0.014900884,10.28500009
None,gini,7,16,0.782226262,0.015115902,0.927999496
None,entropy,8,34,0.790397347,0.011848294,3.767003298
None,entropy,37,130,0.792182735,0.010605108,16.38699698
None,entropy,27,98,0.787841439,0.016269049,12.66200137
None,gini,37,91,0.791162327,0.017719545,6.478997231
None,entropy,7,153,0.791417429,0.012796407,14.16100097
None,entropy,36,58,0.79064691,0.017569354,7.019002438
None,entropy,16,126,0.793204121,0.017595153,15.28999925
None,gini,38,24,0.787329606,0.016395278,1.801003456
None,gini,33,11,0.777117705,0.013258629,0.88000083
None,gini,27,163,0.790651146,0.018931392,13.94799972
None,entropy,6,134,0.788353598,0.018707483,11.23600054
None,gini,36,158,0.7942229,0.016200587,11.18400407
None,entropy,16,58,0.788352947,0.014592078,7.077999353
None,gini,28,190,0.792184038,0.0149895,13.29700184
None,gini,24,105,0.791160046,0.018907967,7.483002663
None,entropy,26,114,0.796772617,0.022158905,13.80199957
None,entropy,29,78,0.795242331,0.019708556,10.22099733
None,gini,28,136,0.792694568,0.014883243,9.671001911
None,entropy,35,190,0.794221922,0.016939975,22.96800137
None,entropy,34,38,0.788606745,0.016500621,4.645999908
None,entropy,28,43,0.788352621,0.018159624,5.807000399
None,entropy,33,198,0.792690007,0.015774571,24.53900003
None,gini,25,26,0.788353272,0.016925223,1.903000355
None,entropy,12,38,0.784520552,0.018647003,4.891996384
None,gini,36,86,0.790393111,0.019372036,7.371004105
None,gini,29,76,0.793712696,0.013624123,5.426003456
None,gini,17,184,0.792690007,0.018770133,13.08699656
None,entropy,15,116,0.791162327,0.017143023,13.90399981
None,gini,39,145,0.787841765,0.020196388,10.2360003
None,gini,27,179,0.789885188,0.015542046,12.79000187
None,entropy,37,166,0.789117927,0.016648073,22.11899662
None,entropy,22,32,0.790393763,0.01330849,3.961999178
None,gini,31,64,0.786819076,0.019800047,4.538968325
None,gini,8,189,0.788863151,0.019721043,11.33799744
None,entropy,36,195,0.790905922,0.017341563,23.55300283
None,gini,37,169,0.795245263,0.01634877,11.99500132
None,gini,29,72,0.788350992,0.01432886,5.211999893
None,gini,17,65,0.791417429,0.015066216,4.644999504
None,entropy,5,193,0.78656821,0.011368492,14.75099897
None,gini,32,76,0.791415474,0.022621178,5.464999914
None,gini,7,195,0.790396695,0.01961462,10.02999854
None,gini,10,127,0.788861522,0.018461001,8.073996305
None,entropy,31,13,0.789632041,0.013481491,1.657999754
None,gini,38,56,0.788862499,0.01635708,4.931001186
None,entropy,6,94,0.787590247,0.012503157,7.833000183
None,entropy,32,188,0.79243686,0.015258903,23.0019989
None,entropy,38,52,0.792949996,0.009908147,6.426002502
None,gini,26,21,0.781204551,0.014579769,1.553996563
None,entropy,24,97,0.7934602,0.015734398,11.62899828
None,entropy,17,129,0.791670576,0.017543846,15.55099773
None,gini,5,73,0.782227891,0.011831296,3.409003019
None,entropy,7,192,0.791926656,0.015641389,17.74100041
None,entropy,5,161,0.78376111,0.010013118,11.88599873
None,entropy,24,103,0.79345792,0.012359403,14.08399677
None,gini,25,150,0.794990812,0.015729831,10.68600154
None,entropy,15,173,0.794988206,0.01774701,21.08399773
None,entropy,34,138,0.789629434,0.015414844,16.80099654
None,entropy,36,34,0.784777934,0.016697091,4.16200161
None,gini,29,183,0.792691962,0.016632442,13.05000138
None,gini,29,27,0.787076785,0.017553673,1.989000082
None,gini,19,14,0.786309198,0.01850686,1.104002476
None,entropy,37,178,0.792946086,0.018791228,22.01199746
None,entropy,12,144,0.79218078,0.0180968,17.02499962
None,gini,9,41,0.791673508,0.020818646,2.745999575
None,entropy,14,56,0.789370097,0.020080805,6.719000101
None,entropy,22,120,0.791671228,0.016267497,14.43400073
None,entropy,20,10,0.773038027,0.012056838,1.320001125
None,entropy,36,74,0.793457268,0.014945824,9.054999352
None,gini,7,83,0.792694894,0.014962364,4.53199935
None,entropy,38,145,0.788863151,0.01269186,17.38500023
None,entropy,13,29,0.78758764,0.015049156,4.271996737
None,gini,22,172,0.79345792,0.015384979,12.20199776
